Id_Pelicula;Titulo_original;Genero_Pelicula
3565;Wings of Desire;"Drama, Fantasy, Romance"
3566;Escape from Pretoria;"Drama, History, Thriller"
3567;"Big Mommas: Like Father, Like Son";"Crime, Comedy, Action"
3568;MouseHunt;"Comedy, Family"
3569;The Witches;"Fantasy, Horror, Comedy, Family"
3570;The Place;"Drama, Thriller, Mystery"
3571;Ibiza;"Comedy, Romance"
3572;When in Rome;"Comedy, Fantasy, Romance"
3573;Young Adult;"Comedy, Drama"
3574;Soylent Green;"Science Fiction, Thriller"
3575;This Must Be the Place;Drama
3576;Young & Beautiful;Drama
3577;Elizabeth: The Golden Age;"Drama, History, Romance"
3578;Thunder Force;"Action, Adventure, Comedy, Science Fiction"
3579;Timecrimes;"Science Fiction, Thriller"
3580;Fear City: A Family-Style Comedy;Comedy
3581;Runaway Jury;"Drama, Thriller"
3582;The Black Cauldron;"Animation, Adventure, Family, Fantasy"
3583;The Animal;Comedy
3584;Starstruck;"Romance, Comedy, TV Movie, Music"
3585;Righteous Kill;"Action, Crime, Drama, Thriller"
3586;This Is England;"Drama, Crime"
3587;Innerspace;"Action, Comedy, Science Fiction"
3588;Forever My Girl;"Romance, Drama, Music"
3589;Halloween: Resurrection;"Horror, Thriller"
3590;Taxi 4;"Action, Comedy"
3591;The Upside;"Comedy, Drama"
3592;Personal Shopper;"Drama, Mystery, Thriller"
3593;Home Again;"Comedy, Drama, Romance"
3594;Out of Sight;"Romance, Comedy, Crime"
3595;Babe: Pig in the City;"Adventure, Comedy, Drama, Family, Fantasy"
3596;Sabrina;"Comedy, Romance"
3597;Home Alone 4;"Comedy, Family, TV Movie"
3598;The Last Castle;"Action, Drama, Thriller"
3599;Second Act;"Romance, Comedy"
3600;Mallrats;"Romance, Comedy"
3601;Time Lapse;"Thriller, Science Fiction, Mystery, Horror"
3602;Superman IV: The Quest for Peace;"Action, Adventure, Science Fiction"
3603;Hop;"Animation, Comedy, Family"
3604;The Rum Diary;"Comedy, Drama"
3605;Beneath the Planet of the Apes;"Adventure, Science Fiction, Mystery"
3606;Pig;"Drama, Thriller"
3607;Amy;"Documentary, Music"
3608;In Her Shoes;"Comedy, Drama, Romance"
3609;Lost in Space;"Science Fiction, Adventure"
3610;RoboCop 3;"Action, Adventure, Crime, Science Fiction, Thriller"
3611;The Lodge;"Drama, Horror, Thriller"
3612;Domino;"Action, Crime"
3613;Soul Surfer;"Family, Drama"
3614;Analyze That;"Comedy, Crime"
3615;Rescue Dawn;"Adventure, Drama, War"
3616;The Ward;"Horror, Mystery"
3617;Gomorrah;"Drama, Crime"
3619;Polisse;"Drama, Thriller"
3620;Someone Great;"Comedy, Romance"
3621;Headhunters;"Thriller, Crime, Action"
3622;Shall We Dance?;"Drama, Romance, Comedy"
3623;Deep Water;"Drama, Mystery, Thriller"
3624;The International;"Action, Thriller, Drama, Crime"
3625;October Sky;"Drama, Family"
3626;The Experiment;"Thriller, Drama"
3627;Cashback;"Drama, Comedy, Romance"
3628;Pieces of a Woman;Drama
3629;The Dirt;"Drama, Music, History, Comedy"
3630;A Christmas Story;"Comedy, Family"
3631;Vampires;"Action, Fantasy, Horror"
3632;Open Season 2;"Adventure, Animation, Comedy, Family"
3633;Secret of the Wings;"Animation, Family, Fantasy, Adventure"
3634;I Kill Giants;"Fantasy, Drama"
3635;Victoria;"Crime, Thriller, Romance"
3636;The Laundromat;"Drama, Crime, Comedy"
3637;Brick;"Drama, Mystery"
3638;Eight Legged Freaks;"Action, Comedy, Horror, Thriller"
3639;Blow-Up;"Drama, Mystery, Thriller"
3640;22 Bullets;"Drama, Crime, Thriller"
3641;The Package;Comedy
3642;Jolt;"Action, Thriller"
3643;Valhalla Rising;"Adventure, Drama, Action, Fantasy"
3644;A-X-L;"Science Fiction, Action, Adventure, Family"
3645;All Eyez on Me;"History, Drama, Music"
3646;Nick and Norah's Infinite Playlist;"Comedy, Music, Drama"
3647;Mary Shelley's Frankenstein;"Drama, Horror, Science Fiction, Romance"
3648;For the Birds;"Animation, Family, Comedy"
3649;Miracles from Heaven;"Family, Drama"
3650;Fast Times at Ridgemont High;Comedy
3651;Inspector Gadget;"Action, Adventure, Comedy, Family"
3652;Captain Underpants: The First Epic Movie;"Action, Animation, Comedy, Family"
3653;A Nightmare on Elm Street: The Dream Child;"Horror, Thriller"
3654;About Schmidt;"Drama, Comedy"
3655;Last Tango in Paris;"Drama, Romance"
3656;French Fried Vacation 2: The BronzÃ©s go Skiing;Comedy
3657;The Zero Theorem;"Drama, Fantasy, Science Fiction"
3658;Leave No Trace;Drama
3659;Showgirls;Drama
3660;Asterix: The Secret of the Magic Potion;"Family, Animation, Comedy, Adventure"
3661;The Stronghold;"Thriller, Action, Crime"
3662;Police Academy 3: Back in Training;"Comedy, Crime"
3663;The Little Rascals;"Romance, Comedy, Family"
3664;Honey;"Music, Drama, Romance"
3665;The Void;"Mystery, Horror, Science Fiction"
3666;The Odd Life of Timothy Green;"Fantasy, Drama, Comedy, Family"
3667;Return to the Blue Lagoon;"Adventure, Drama"
3668;The Meyerowitz Stories (New and Selected);"Comedy, Drama"
3669;Far and Away;"Adventure, Drama, Romance, Western"
3670;Judy;"Drama, History, Music"
3671;The Twelve Tasks of Asterix;"Family, Animation, Comedy, Adventure"
3672;Oliver Twist;"Crime, Drama, Family"
3673;Victoria & Abdul;"Drama, History"
3674;Ghost Stories;"Horror, Drama"
3675;Becoming Jane;"Romance, Drama"
3676;Dan in Real Life;"Comedy, Romance, Drama"
3678;The Devil's Backbone;"Fantasy, Drama, Horror, Thriller"
3679;"The Legend of Al, John and Jack";"Comedy, Crime"
3680;A Very Long Engagement;"Drama, Romance, War"
3681;Arctic;Drama
3682;The Ruins;Horror
3683;The 'Burbs;"Comedy, Horror, Thriller"
3684;Falling Inn Love;"Romance, Comedy"
3685;Day of the Dead;"Horror, Drama, Mystery"
3686;I Still Believe;"Music, Drama, Romance"
3688;U-571;"War, Drama, Action, Thriller"
3689;The Wedding Date;"Comedy, Romance"
3690;Sweet Girl;"Action, Thriller, Drama"
3691;Stir of Echoes;"Horror, Mystery, Thriller"
3692;Let It Snow;"Romance, Comedy"
3693;Work It;"Comedy, Music"
3694;It Happened One Night;"Comedy, Romance"
3695;The Flu;"Action, Adventure, Science Fiction"
3696;The Words;"Drama, Thriller"
3697;22 July;"History, Drama, Thriller, Crime"
3698;The General;"Comedy, War, Adventure, Action"
3699;Bao;"Animation, Family, Fantasy"
3700;iBoy;"Action, Science Fiction"
3701;Star Trek: Insurrection;"Science Fiction, Action, Adventure, Thriller"
3702;RRRrrrr!!!;Comedy
3703;The Dirty Dozen;"Action, Adventure, War"
3704;Friends: The Reunion;Documentary
3705;Jexi;Comedy
3706;ARQ;"Science Fiction, Thriller"
3707;Gone;Thriller
3708;Lock Up;"Action, Crime"
3709;The Guard;"Action, Comedy, Thriller, Crime"
3710;First Knight;"Action, Adventure, Drama, Romance"
3711;Chip 'n Dale: Rescue Rangers;"Animation, Family, Comedy, Adventure, Mystery"
3712;My Hero Academia: Heroes Rising;"Animation, Action, Fantasy, Adventure"
3713;The Wrong Missy;"Comedy, Romance"
3714;The Big Wedding;Comedy
3715;Hidalgo;"Western, Adventure, Action"
3716;Shutter;"Horror, Mystery, Thriller"
3717;Bill & Ted's Bogus Journey;"Adventure, Comedy, Science Fiction"
3718;Romeo Must Die;"Action, Crime, Thriller"
3719;"Honey, I Blew Up the Kid";"Adventure, Comedy, Family, Science Fiction"
3720;So Undercover;"Action, Comedy"
3721;The Devil's Own;"Crime, Thriller, Drama"
3722;Ma Rainey's Black Bottom;"Drama, Music"
3723;Mortal Kombat: Annihilation;"Action, Fantasy, Science Fiction"
3724;High-Rise;Drama
3725;Laggies;"Comedy, Drama, Romance"
3726;Disclosure;"Thriller, Drama, Crime"
3727;The Dig;"Drama, History"
3728;The Diving Bell and the Butterfly;"Drama, History"
3729;Jujutsu Kaisen 0;"Animation, Action, Fantasy"
3731;The Long Kiss Goodnight;"Crime, Action, Mystery, Thriller"
3732;The Tall Man;"Horror, Mystery, Thriller"
3733;RRR;"Action, Drama"
3734;101 Dalmatians II: Patch's London Adventure;"Family, Adventure, Comedy, Animation"
3735;Kiss of the Dragon;"Action, Crime, Thriller"
3736;Freaks;"Drama, Horror"
3737;Mindhunters;"Mystery, Thriller, Crime"
3738;Star Trek V: The Final Frontier;"Science Fiction, Action, Adventure, Thriller"
3739;Nim's Island;"Adventure, Comedy, Family, Fantasy"
3740;Frost/Nixon;"Drama, History"
3741;The Treasure of the Sierra Madre;"Adventure, Drama, Western"
3742;Welcome to Marwen;"Animation, Drama, Comedy"
3743;Borg vs McEnroe;"Drama, History"
3744;The Cider House Rules;Drama
3745;Tokyo Godfathers;"Animation, Drama, Comedy"
3746;The Wild Bunch;Western
3747;The Jungle Book 2;"Family, Animation, Adventure"
3748;The Kite Runner;Drama
3749;Dolemite Is My Name;"Drama, Comedy, History"
3750;Big Game;"Action, Adventure, Thriller"
3751;Chemical Hearts;"Drama, Romance"
3752;Halloween 5: The Revenge of Michael Myers;"Horror, Thriller"
3753;Below Her Mouth;"Drama, Romance"
3754;Trespass;Thriller
3755;The Edge;"Action, Adventure, Drama"
3756;Strange World;"Animation, Family, Adventure, Science Fiction"
3757;Rumor Has It...;"Comedy, Romance"
3758;The Dukes of Hazzard;"Comedy, Adventure, Action"
3759;The Mafia Kills Only in Summer;"Romance, Comedy, Crime, Drama"
3760;The Painted Veil;"Romance, Drama"
3761;Badlands;"Crime, Drama, Romance"
3762;Yes Day;"Family, Comedy"
3763;If Beale Street Could Talk;"Romance, Drama"
3764;Unthinkable;"Drama, Thriller"
3765;The First King;"History, Drama"
3766;Scanners;"Science Fiction, Horror"
3767;The Postman;"Comedy, Drama, Romance"
3768;Thirteen Lives;"Drama, Thriller"
3769;Ruby Red;"Fantasy, Drama, Romance"
3770;Joy Ride;"Mystery, Thriller, Drama"
3771;Barbie in The 12 Dancing Princesses;"Animation, Family"
3772;District 13: Ultimatum;"Action, Thriller, Crime"
3773;Hostel: Part III;Horror
3774;Nothing Left to Do but Cry;Comedy
3775;The Nanny Diaries;"Comedy, Drama, Romance"
3776;20th Century Women;Drama
3777;Dracula;"Horror, Drama, Fantasy"
3778;Little Nicholas;Comedy
3779;The Professor and the Madman;"History, Drama, Mystery, Thriller"
3780;Timecop;"Thriller, Science Fiction, Action, Crime"
3781;Suite FranÃ§aise;"Drama, Romance, War"
3782;Geri's Game;"Animation, Family"
3783;The Colony;"Action, Science Fiction, Thriller"
3784;Naomi and Ely's No Kiss List;"Romance, Comedy"
3785;The Spanish Apartment;"Drama, Comedy, Romance"
3786;The Taking of Deborah Logan;"Horror, Mystery, Thriller"
3787;The Thomas Crown Affair;"Drama, Crime, Romance"
3788;A Hologram for the King;"Comedy, Drama"
3789;The Sandlot;"Family, Comedy"
3790;The Good Nurse;"Drama, Crime, Mystery"
3791;Police Academy 4: Citizens on Patrol;"Comedy, Crime"
3792;Operation Fortune: Ruse de Guerre;"Action, Thriller, Comedy"
3793;Feel the Beat;"Comedy, Music, Drama"
3794;Uncle Buck;"Comedy, Drama, Family"
3795;My Bloody Valentine;"Mystery, Horror"
3796;The School for Good and Evil;Fantasy
3797;Enough;"Drama, Thriller"
3798;The Man with the Iron Fists;Action
3799;The Party;"Drama, Romance, Comedy"
3800;Perfect Sense;"Drama, Science Fiction, Romance"
3801;Tarzan II;"Adventure, Animation, Family"
3802;Final Fantasy VII: Advent Children;"Animation, Action, Adventure, Fantasy, Science Fiction"
3803;Ghost Dog: The Way of the Samurai;"Crime, Drama"
3804;The New World;"Drama, History, Romance"
3805;Thoroughbreds;"Drama, Thriller"
3806;The Good Shepherd;"Drama, Thriller, History"
3807;Now Is Good;"Drama, Romance"
3808;Dangerous Liaisons;"Drama, Romance"
3809;Disconnect;"Drama, Thriller"
3810;Captive State;"Science Fiction, Action, Horror, Thriller"
3811;Dangerous Minds;Drama
3812;Money Heist: The Phenomenon;Documentary
3813;Three Colors: White;"Comedy, Drama, Mystery"
3814;Confessions of a Dangerous Mind;"Comedy, Crime, Drama"
3815;Holy Motors;"Drama, Fantasy"
3816;Jackass Number Two;"Action, Comedy, Documentary"
3817;The Forgotten;"Thriller, Drama, Mystery, Science Fiction"
3818;The Kings of Summer;"Comedy, Drama"
3819;Hunger;"Drama, History"
3820;Out of Time;"Thriller, Crime, Drama"
3821;War Machine;"Comedy, Drama, War"
3822;3-Iron;"Drama, Romance, Crime"
3823;My Spy;"Family, Action, Comedy"
3824;The Pink Panther 2;"Comedy, Mystery"
3825;Haunt;"Horror, Thriller"
3826;Wrong Turn 3: Left for Dead;"Horror, Thriller"
3827;Caddyshack;Comedy
3828;Ladyhawke;"Adventure, Comedy, Fantasy"
3829;Punisher: War Zone;"Action, Crime"
3830;I Killed My Mother;Drama
3831;Like Stars on Earth;Drama
3832;Blackfish;Documentary
3833;Happiest Season;"Romance, Comedy"
3834;A Tale of Two Sisters;"Drama, Horror, Mystery"
3835;Wolf Creek;"Horror, Thriller"
3836;Phenomenon;"Drama, Romance, Science Fiction"
3837;While We're Young;"Comedy, Drama, Mystery"
3838;Battleship Potemkin;"Drama, History, War"
3839;Frailty;"Drama, Thriller, Crime"
3840;Drive My Car;Drama
3841;Teen Titans Go! To the Movies;"Animation, Action, Comedy, Science Fiction"
3842;Act of Valor;"Action, Thriller, War"
3843;Il Divo;Drama
3844;Friday the 13th Part VI: Jason Lives;"Horror, Mystery, Thriller"
3845;[REC]â´ Apocalypse;"Thriller, Horror"
3846;Werewolf by Night;"Action, Fantasy, Horror"
3847;The Way of the Dragon;"Action, Crime"
3848;Four Lions;"Comedy, Crime, Drama"
3849;The Jewel of the Nile;"Adventure, Action, Comedy, Romance"
3850;40 Days and 40 Nights;"Comedy, Romance"
3851;Black Book;"Drama, Thriller, War"
3852;March of the Penguins;"Documentary, Family"
3853;Batman Beyond: Return of the Joker;"Animation, Family, Action, Science Fiction"
3854;Top Secret!;Comedy
3855;SPF-18;"Romance, Drama"
3856;Tracers;Action
3857;Labor Day;Drama
3858;Brimstone;"Western, Mystery, Thriller, Drama"
3859;Downton Abbey;"Drama, Romance, History"
3860;Death Sentence;"Action, Crime, Drama, Thriller"
3861;Gabriel's Inferno: Part III;"Romance, Drama"
3862;'71;"Thriller, Action, Drama, War"
3863;Black Knight;"Comedy, Fantasy, Adventure"
3864;The Saint;"Thriller, Action, Romance, Science Fiction, Adventure"
3865;Nothing to Declare;Comedy
3866;Dead Snow;"Horror, Comedy"
3867;Batman: Assault on Arkham;"Thriller, Animation, Action, Crime"
3868;Kirikou and the Sorceress;"Fantasy, Adventure, Animation, Family"
3869;Secret Obsession;"Drama, Thriller"
3870;A Man Called Ove;"Comedy, Drama"
3871;The Gods Must Be Crazy;"Action, Comedy"
3872;High Plains Drifter;"Western, Drama, Mystery"
3873;Blue Beetle;"Action, Science Fiction, Adventure"
3874;The Outlaw Josey Wales;Western
3875;The Worst Person in the World;"Drama, Comedy, Romance"
3877;Diary of a Wimpy Kid: Rodrick Rules;"Family, Comedy"
3878;The Knight Before Christmas;"Comedy, Romance"
3879;Goal!;Drama
3880;Barbie of Swan Lake;"Animation, Family"
3881;"Miraculous World: New York, United HeroeZ";"Animation, TV Movie, Fantasy, Action"
3882;The Horse Whisperer;"Adventure, Drama, Romance"
3883;The Captive;"Drama, Thriller, Crime"
3884;Bones and All;"Drama, Horror, Romance"
3885;Lake Placid;"Horror, Comedy, Action, Science Fiction, Thriller"
3886;Three Days of the Condor;"Thriller, Mystery"
3887;The Descent: Part 2;"Adventure, Horror, Thriller"
3888;Doctor Zhivago;"Drama, Romance, War"
3889;Stillwater;"Drama, Crime, Thriller"
3890;Bandidas;"Action, Comedy, Western, Crime"
3891;The Good Liar;Crime
3892;My Own Private Idaho;Drama
3893;Wolfwalkers;"Animation, Family, Adventure, Fantasy"
3894;Jack Frost;"Comedy, Family, Drama, Fantasy"
3895;Rio Bravo;Western
3896;The Haunting in Connecticut;"Thriller, Horror"
3897;Four Christmases;"Comedy, Romance, Drama"
3898;Free Fire;"Action, Crime, Mystery"
3899;El Mariachi;"Action, Crime, Thriller"
3900;Biutiful;Drama
3901;Bad Lieutenant: Port of Call - New Orleans;"Drama, Crime"
3902;Teen Wolf;"Comedy, Fantasy, Romance"
3903;Renfield;"Comedy, Horror, Fantasy"
3904;Black Sea;"Adventure, Drama, Thriller"
3905;The Money Pit;"Comedy, Romance"
3906;After.Life;"Drama, Horror, Mystery, Thriller"
3907;Hard Target;"Action, Adventure, Crime, Thriller"
3908;The Night Before the Exams;Comedy
3909;The Wife;Drama
3910;Death Race 2;"Action, Thriller, Science Fiction"
3911;The War of the Roses;"Comedy, Drama"
3912;13 Assassins;"Adventure, Drama, Action"
3913;A Dog's Will;"Comedy, Drama, Fantasy"
3914;The Birdcage;Comedy
3916;Everybody Wants Some!!;Comedy
3917;A Dog's Way Home;"Drama, Adventure, Family"
3918;Superchondriac;Comedy
3920;Maps to the Stars;Drama
3921;The Whole Truth;"Drama, Thriller"
3922;The Client;"Drama, Thriller, Crime, Mystery"
3923;Unlocked;"Action, Thriller"
3924;Amarcord;"Comedy, Drama"
3925;Pretty in Pink;"Comedy, Romance, Drama"
3926;Agent Cody Banks;"Action, Adventure, Comedy, Family"
3927;Marnie;"Thriller, Mystery, Drama, Romance, Crime"
3928;Lava;"Animation, Family"
3929;The Mother;"Action, Thriller"
3930;Kids;"Drama, Crime"
3931;Friday the 13th: A New Beginning;"Horror, Mystery, Comedy"
3932;TMNT;"Adventure, Animation, Comedy, Family"
3933;Crocodile Dundee II;"Adventure, Comedy"
3934;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;"Science Fiction, Adventure, Action, Comedy, Family"
3935;The Black Dahlia;"Crime, Thriller, Drama"
3936;Shin Godzilla;"Action, Science Fiction, Horror"
3937;The Man Who Shot Liberty Valance;Western
3938;Christmas with the Kranks;"Comedy, Family"
3939;Veronica Mars;"Comedy, Drama, Crime"
3940;The Professor;"Comedy, Drama"
3941;Cirque du Freak: The Vampire's Assistant;"Adventure, Fantasy, Action, Thriller"
3942;Last Knights;"Action, Adventure"
3943;PelÃ©: Birth of a Legend;Drama
3944;La banda dei Babbi Natale;Comedy
3945;The Midnight Meat Train;"Horror, Mystery, Fantasy"
3946;The Dark Crystal;"Adventure, Family, Fantasy, Animation"
3947;Lemonade Mouth;"Drama, Comedy, TV Movie"
3948;An Officer and a Gentleman;"Drama, Romance"
3949;13 Sins;"Horror, Thriller"
3950;The Aeronauts;"Adventure, Drama, Romance"
3951;#realityhigh;Comedy
3952;Titan A.E.;"Animation, Action, Science Fiction, Family, Adventure"
3953;Elizabethtown;"Comedy, Drama, Romance"
3954;The Mothman Prophecies;"Drama, Horror, Mystery"
3955;Robot & Frank;"Science Fiction, Comedy, Drama, Crime"
3956;The Tenant;"Thriller, Horror, Mystery"
3957;The Sweetest Thing;"Romance, Comedy"
3958;Stagecoach;"Western, Adventure"
3959;After Ever Happy;"Romance, Drama"
3960;Striptease;"Comedy, Crime, Drama"
3961;Mute;"Science Fiction, Mystery, Thriller"
3962;The People vs. Larry Flynt;Drama
3963;Pearl;"Horror, Drama"
3965;The Physician;"Adventure, Drama, History"
3966;Barely Lethal;"Adventure, Comedy, Action, Romance"
3967;One Direction: This Is Us;"Documentary, Music"
3968;High Life;"Science Fiction, Drama, Mystery"
3969;Nine Lives;"Fantasy, Comedy, Family"
3970;Daddy or Mommy;Comedy
3971;Red Shoes and the Seven Dwarfs;"Animation, Romance, Family, Comedy, Fantasy"
3972;Wrong Turn 4: Bloody Beginnings;"Horror, Thriller"
3973;Hotarubi no Mori e;"Romance, Animation, Fantasy"
3974;Da 5 Bloods;"War, Drama"
3975;Bullitt;"Action, Crime, Thriller"
3976;Justice League: War;"Animation, Action"
3977;Mimic;"Fantasy, Horror, Thriller, Science Fiction"
3979;Justice League Dark;"Animation, Action, Fantasy"
3980;The Medallion;"Thriller, Fantasy, Action, Comedy"
3981;The Pirates! In an Adventure with Scientists!;"Animation, Adventure, Family, Comedy"
3982;No Exit;"Thriller, Mystery"
3983;Changing Lanes;Thriller
3984;Tutta colpa di Freud;Comedy
3985;Breakthrough;Drama
3986;Super Troopers;"Comedy, Crime, Mystery"
3987;Assault on Precinct 13;"Thriller, Action, Adventure, Crime"
3988;Ikiru;Drama
3989;The Broken Circle Breakdown;Drama
3990;88 Minutes;"Crime, Mystery, Thriller"
3991;Stigmata;"Horror, Thriller"
3992;Barnyard;"Animation, Comedy, Family"
3993;Open Water;"Drama, Thriller, Horror"
3994;The Bad Batch;"Drama, Horror, Science Fiction"
3995;Gosford Park;"Drama, Mystery, Thriller"
3996;Sleep Tight;"Thriller, Horror"
3997;Like Crazy;"Drama, Romance"
3998;Finding Forrester;Drama
3999;A Cinderella Story: Once Upon a Song;"Comedy, Family, Romance"
4000;Sydney White;Comedy
4001;Hellbound: Hellraiser II;"Horror, Thriller"
4002;Ghosts of Mars;"Action, Horror, Science Fiction"
4003;Bacurau;"Mystery, Western, Thriller"
4004;Cell;"Horror, Science Fiction, Thriller"
4005;Tangled Ever After;"Animation, Comedy, Action, Family"
4006;CachÃ©;"Mystery, Drama, Thriller"
